"","tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
"199",393,"O11515","H53253",10668,"3b",-44.77,45.47,2021-12-04 19:24:00,"Released",NA,NA,"605713","A",NA,NA,"605714","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605713+A","NA+NA+605714+A",2.90634991977159
"200",394,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"201",395,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"202",396,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"203",397,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"204",398,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"205",399,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"206",400,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"207",401,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"208",402,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"209",403,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"210",404,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"211",405,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"212",406,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"213",407,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"214",408,"O11520","H53258",10668,"3b",-44.9933,44.9483,2021-12-06 12:20:00,"Released",NA,NA,"605731","A",NA,NA,"605732","A",69,NA,NA,"OBS",182,2022,"DC","NA+NA+605731+A","NA+NA+605732+A",3.0538519589304
"215",409,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"216",410,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"217",411,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"218",412,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"219",413,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"220",414,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"221",415,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"222",416,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"223",417,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"224",418,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"225",419,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"226",420,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"227",421,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"228",422,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"229",423,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"230",424,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"231",425,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"232",426,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"233",427,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"234",428,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"235",429,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"236",430,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"237",431,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"238",432,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"239",433,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"240",434,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"241",435,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"242",436,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"243",437,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"244",438,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"245",439,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"246",440,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"247",441,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"248",442,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"249",443,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"250",444,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"251",445,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"252",446,"O11521","H53259",10668,"3b",-44.9933,44.825,2021-12-06 13:20:00,"Released",NA,NA,"605765","A",NA,NA,"605766","A",60,NA,NA,"OBS",182,2022,"DC","NA+NA+605765+A","NA+NA+605766+A",1.90115043367178
"253",447,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"254",448,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"255",449,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"256",450,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"257",451,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"258",452,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"259",453,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"260",454,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"261",455,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"262",456,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"263",457,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"264",458,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"265",459,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"266",460,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"267",461,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"268",462,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"269",463,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"270",464,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"271",465,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"272",466,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"273",467,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"274",468,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"275",469,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"276",470,"O11526","H53264",10668,"3b",-44.96,43.5433,2021-12-07 22:20:00,"Released",NA,NA,"605657","A",NA,NA,NA,NA,80,NA,NA,"OBS",182,2022,"DC","NA+NA+605657+A","NA+NA+NA+NA",5.04306166393394
"277",471,"O11534","H53272",10668,"3b",-44.3383,44.6317,2021-12-10 05:15:00,"Released",NA,NA,"605681","A",NA,NA,"605682","A",76,NA,NA,"OBS",182,2022,"DC","NA+NA+605681+A","NA+NA+605682+A",4.23792381193264
"278",472,"O11534","H53272",10668,"3b",-44.3383,44.6317,2021-12-10 05:15:00,"Released",NA,NA,"605681","A",NA,NA,"605682","A",76,NA,NA,"OBS",182,2022,"DC","NA+NA+605681+A","NA+NA+605682+A",4.23792381193264
"279",473,"O11534","H53272",10668,"3b",-44.3383,44.6317,2021-12-10 05:15:00,"Released",NA,NA,"605681","A",NA,NA,"605682","A",76,NA,NA,"OBS",182,2022,"DC","NA+NA+605681+A","NA+NA+605682+A",4.23792381193264
"280",474,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"281",475,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"282",476,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"283",477,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"284",478,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"285",479,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"286",480,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"287",481,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"288",482,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"289",483,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"290",484,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"291",485,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"292",486,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"293",487,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"294",488,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"295",489,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"296",490,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"297",491,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"298",492,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"299",493,"O11537","H53275",10668,"3b",-44.9317,44.9417,2021-12-11 07:40:00,"Released",NA,NA,"605688","A",NA,NA,"605689","A",85,NA,NA,"OBS",182,2022,"DC","NA+NA+605688+A","NA+NA+605689+A",6.19409598247605
"300",494,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"301",495,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"302",496,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"303",497,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"304",498,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"305",499,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"306",500,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"307",501,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"308",502,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
"309",503,"O11538","H53276",10668,"3b",-44.9833,44.91,2021-12-12 14:10:00,"Released",NA,NA,"605581","A",NA,NA,"605582","A",68,NA,NA,"OBS",182,2022,"DC","NA+NA+605581+A","NA+NA+605582+A",2.90634991977159
