"vesselCode","opeID","Gear","Subarea","Target","fishopSetStartDate","fishopSetStartLatitude","fishopSetStartLongitude","StartDepth","fishopSetEndDate","fishopSetEndLatitude","fishopSetEndLongitude","EndDepth","fishopHaulStartDate","fishopHaulEndDate","HooksSet","HooksLost","speciesFAOCode","speciesScientificName","speciesEnglishName","Catch_Kg","src","datasetID","Soaktime","Season","MU","Weigth"
10668,"H43682","Set longlines","3b","TOP",2020-03-28 17:05:00,-43.0475,42.0123333333333,1361,2020-03-28 18:15:00,-43.0861666666667,41.9028333333333,1245,NA,NA,7468,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2611,"HBH",164,2.25694444444525,2020,"SIR",NA
10668,"H43683","Set longlines","3b","TOP",2020-03-28 15:30:00,-42.9373333333333,42.005,1301,2020-03-28 16:50:00,-43.0361666666667,42.007,1550,NA,NA,7632,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2039,"HBH",164,2.75,2020,"SIR",NA
10668,"H43684","Set longlines","3b","TOP",2020-03-28 13:50:00,-42.9,41.9281666666667,1334,2020-03-28 15:10:00,-42.958,41.9871666666667,1329,NA,NA,7477,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2844,"HBH",164,3.11458333333576,2020,"SIR",NA
10668,"H43685","Set longlines","3b","TOP",2020-03-29 05:10:00,-43.4013333333333,42.0216666666667,1506,2020-03-29 06:30:00,-43.4561666666667,41.9385,1509,NA,NA,6623,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2855,"HBH",164,3.30208333332848,2020,"SIR",NA
10668,"H43686","Set longlines","3b","TOP",2020-03-29 07:00:00,-43.463,41.8458333333333,1553,2020-03-29 08:15:00,-43.522,41.8055,1115,NA,NA,7728,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",3884,"HBH",164,3.67708333333576,2020,"SIR",NA
10668,"H43687","Set longlines","3b","TOP",2020-03-25 22:35:00,-43.7033333333333,40.8953333333333,1195,2020-03-25 23:55:00,-43.7,40.774,1086,NA,NA,6852,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1993,"HBH",164,8.18055555555475,2020,"SIR",NA
10668,"H43688","Set longlines","3b","TOP",2020-03-26 00:15:00,-43.6663333333333,40.7035,1369,2020-03-26 01:40:00,-43.6666666666667,40.842,1130,NA,NA,8072,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1042,"HBH",164,8.49652777777374,2020,"SIR",NA
10668,"H43689","Set longlines","3b","TOP",2020-03-25 00:20:00,-43.7823333333333,40.9751666666667,1312,2020-03-25 01:45:00,-43.73,41.0976666666667,1200,NA,NA,8550,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1492,"HBH",164,10.0729166666715,2020,"SIR",NA
10668,"H43690","Set longlines","3b","TOP",2020-03-26 15:45:00,-43.6226666666667,41.0745,1408,2020-03-26 17:05:00,-43.5968333333333,41.1311666666667,1258,NA,NA,8550,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2272,"HBH",164,8.78819444444525,2020,"SIR",NA
10668,"H43691","Set longlines","3b","TOP",2020-03-30 15:15:00,-43.2735,41.8548333333333,1436,2020-03-30 16:40:00,-43.2315,41.9586666666667,1204,NA,NA,8193,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2557,"HBH",164,5.81944444444525,2020,"SIR",NA
10668,"H43692","Set longlines","3b","TOP",2020-04-01 04:25:00,-42.9643333333333,41.9891666666667,1355,2020-04-01 06:00:00,-43.0505,41.9886666666667,1190,NA,NA,7535,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",357,"HBH",164,5.01041666666424,2020,"SIR",NA
10668,"H43693","Set longlines","3b","TOP",2020-04-01 09:15:00,-43.031,41.9751666666667,807,2020-04-01 10:50:00,-43.0973333333333,41.911,1615,NA,NA,7536,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1058,"HBH",164,5.13888888889051,2020,"SIR",NA
10668,"H43694","Set longlines","3b","TOP",2020-03-31 08:25:00,-43.11,41.846,1224,2020-03-31 09:55:00,-43.0616666666667,41.9533333333333,1225,NA,NA,7336,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2048,"HBH",164,6.67708333333576,2020,"SIR",NA
10668,"H43695","Set longlines","3b","TOP",2020-04-01 02:50:00,-42.906,41.92,1240,2020-04-01 04:20:00,-42.957,41.9806666666667,1310,NA,NA,7728,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2434,"HBH",164,6.54861111110949,2020,"SIR",NA
10668,"H43696","Set longlines","3b","TOP",2020-04-06 00:15:00,-43.253,41.8468333333333,1268,2020-04-06 01:40:00,-43.2706666666667,41.9475,1430,NA,NA,7649,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2005,"HBH",164,155.690972222219,2020,"SIR",NA
10668,"H43697","Set longlines","3b","TOP",2020-04-05 08:40:00,-43.212,41.433,1573,2020-04-05 10:10:00,-43.1338333333333,41.5213333333333,1502,NA,NA,7728,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1688,"HBH",164,4.01388888889051,2020,"SIR",NA
10668,"H43698","Set longlines","3b","TOP",2020-04-05 06:40:00,-43.3241666666667,41.2756666666667,1606,2020-04-05 08:10:00,-43.3045,41.4136666666667,1476,NA,NA,7870,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2001,"HBH",164,4.51041666666424,2020,"SIR",NA
10668,"H43699","Set longlines","3b","TOP",2020-02-04 10:20:00,-43.5161666666667,41.8071666666667,1071,2020-02-04 11:10:00,-43.4771666666667,41.8278333333333,1256,NA,NA,7572,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2325,"HBH",164,66.1493055555547,2020,"SIR",NA
10668,"H43700","Set longlines","3b","TOP",2020-04-02 11:50:00,-43.4748333333333,41.8186666666667,1187,2020-04-02 13:15:00,-43.544,41.7915,1157,NA,NA,6695,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1441,"HBH",164,8.50694444444525,2020,"SIR",NA
10668,"H43701","Set longlines","3b","TOP",2020-04-07 11:25:00,-43.1218333333333,41.8463333333333,1068,2020-04-07 12:50:00,-43.153,41.928,1250,NA,NA,7465,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1461,"HBH",164,3.96527777778101,2020,"SIR",NA
10668,"H43702","Set longlines","3b","TOP",2020-04-09 06:40:00,-43.2851666666667,41.9233333333333,1547,2020-04-09 07:55:00,-43.244,41.8478333333333,1194,NA,NA,7435,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1112,"HBH",164,2.53819444444525,2020,"SIR",NA
10668,"H43703","Set longlines","3b","TOP",2020-04-10 10:00:00,-43.1525,41.9165,965,2020-04-10 11:20:00,-43.2443333333333,41.9586666666667,1060,NA,NA,7472,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",770,"HBH",164,1.83680555556202,2020,"SIR",NA
10668,"H43704","Set longlines","3b","TOP",2020-04-08 04:10:00,-42.8928333333333,41.9731666666667,1555,2020-04-08 05:40:00,-42.9821666666667,41.9988333333333,1352,NA,NA,6312,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1202,"HBH",164,5.27777777778101,2020,"SIR",NA
10668,"H43705","Set longlines","3b","TOP",2020-04-07 13:15:00,-43.1026666666667,41.8533333333333,1312,2020-04-07 14:35:00,-43.02,41.927,904,NA,NA,7465,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1155,"HBH",164,5.11458333332848,2020,"SIR",NA
10668,"H43706","Set longlines","3b","TOP",2020-04-10 11:25:00,-43.2456666666667,41.967,1287,2020-04-10 12:45:00,-43.2635,41.8546666666667,1372,NA,NA,7469,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",236,"HBH",164,4.13541666666424,2020,"SIR",NA
10668,"H43707","Set longlines","3b","TOP",2020-04-11 00:01:00,-43.4583333333333,41.8363333333333,1540,2020-04-11 01:20:00,-43.5428333333333,41.8123333333333,1107,NA,NA,7533,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",983,"HBH",164,3.97916666666424,2020,"SIR",NA
10668,"H43708","Set longlines","3b","TOP",2020-04-11 06:40:00,-43.56,41.7986666666667,1148,2020-04-11 08:10:00,-43.4593333333333,41.7998333333333,1556,NA,NA,7821,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",620,"HBH",164,4,2020,"SIR",NA
10668,"H43709","Set longlines","3b","TOP",2020-04-10 08:10:00,-43.2328333333333,41.855,1241,2020-04-10 09:40:00,-43.1523333333333,41.8578333333333,1095,NA,NA,7396,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",711,"HBH",164,5.63888888888323,2020,"SIR",NA
10668,"H43710","Set longlines","3b","TOP",2020-04-08 09:40:00,-43.4016666666667,41.9956666666667,1265,2020-04-08 11:00:00,-43.4725,41.9281666666667,1510,NA,NA,7322,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1320,"HBH",164,8.32986111110949,2020,"SIR",NA
10668,"H43711","Set longlines","3b","TOP",2020-04-13 02:50:00,-42.9271666666667,42.6161666666667,1580,2020-04-13 04:10:00,-42.9956666666667,42.5825,1112,NA,NA,6405,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1987,"HBH",164,4.39583333333576,2020,"SIR",NA
10668,"H43712","Set longlines","3b","TOP",2020-04-13 05:45:00,-42.8873333333333,42.5806666666667,1436,2020-04-13 07:05:00,-42.807,42.6101666666667,911,NA,NA,6636,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1500,"HBH",164,4.79166666666424,2020,"SIR",NA
10668,"H43713","Set longlines","3b","TOP",2020-04-13 19:20:00,-42.9073333333333,41.952,1232,2020-04-13 20:35:00,-42.964,41.8765,788,NA,NA,7229,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",309,"HBH",164,4.97222222221899,2020,"SIR",NA
10668,"H43714","Set longlines","3b","TOP",2020-04-14 03:50:00,-43.1018333333333,41.8866666666667,1330,2020-04-14 05:10:00,-43.1745,41.9685,1230,NA,NA,7371,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",202,"HBH",164,4.94444444443798,2020,"SIR",NA
10668,"H43715","Set longlines","3b","TOP",2020-04-13 01:00:00,-43.0315,42.5528333333333,1400,2020-04-13 02:30:00,-42.9501666666667,42.634,1372,NA,NA,7630,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",2552,"HBH",164,6.72222222222626,2020,"SIR",NA
10668,"H43716","Set longlines","3b","TOP",2020-04-13 04:20:00,-42.9981666666667,42.5708333333333,1163,2020-04-13 05:40:00,-42.9111666666667,42.579,1455,NA,NA,6570,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",851,"HBH",164,7.02777777778101,2020,"SIR",NA
10668,"H52922","Set longlines","3b","TOP",2021-01-31 09:45:00,-44.5933333333333,45.6283333333333,1710,2021-01-31 10:10:00,-44.615,45.6583333333333,1703,NA,NA,2903,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",259,"HBH",181,1.13888888889051,2021,"DC",NA
10668,"H52923","Set longlines","3b","TOP",2021-01-31 10:54:00,-44.655,45.7166666666667,1665,2021-01-31 11:20:00,-44.6783333333333,45.7466666666667,1666,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",160,"HBH",181,1.41666666667152,2021,"DC",NA
10668,"H52924","Set longlines","3b","TOP",2021-01-31 11:50:00,-44.7183333333333,45.8033333333333,1620,2021-01-31 12:10:00,-44.7416666666667,45.8333333333333,1609,NA,NA,2901,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",122,"HBH",181,1.63194444444525,2021,"DC",NA
10668,"H52925","Set longlines","3b","TOP",2021-01-31 13:00:00,-44.8183333333333,45.7266666666667,1624,2021-01-31 13:25:00,-44.795,45.6933333333333,1619,NA,NA,2970,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",175,"HBH",181,2.10763888888323,2021,"DC",8.71904975931504
10668,"H52926","Set longlines","3b","TOP",2021-01-31 14:03:00,-44.7516666666667,45.6316666666667,1642,2021-01-31 14:26:00,-44.7283333333333,45.6,1637,NA,NA,2916,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",201,"HBH",181,2.21111111110804,2021,"DC",NA
10668,"H52927","Set longlines","3b","TOP",2021-01-31 15:34:00,-44.6916666666667,45.5483333333333,1668,2021-01-31 15:57:00,-44.6666666666667,45.5166666666667,1673,NA,NA,2990,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",148,"HBH",181,2.37708333333285,2021,"DC",3.00911413311543
10668,"H52928","Set longlines","3b","TOP",2021-01-31 16:42:00,-44.6266666666667,45.4616666666667,1820,2021-01-31 17:10:00,-44.6033333333333,45.43,1831,NA,NA,2916,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",202,"HBH",181,2.58333333332848,2021,"DC",NA
10668,"H52929","Set longlines","3b","TOP",2021-01-31 17:32:00,-44.66,45.27,1706,2021-01-31 17:52:00,-44.6966666666667,45.3066666666667,1676,NA,NA,2966,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",406,"HBH",181,2.81111111111386,2021,"DC",13.290032289539
10668,"H52930","Set longlines","3b","TOP",2021-01-31 18:10:00,-44.7316666666667,45.3716666666667,1677,2021-01-31 18:30:00,-44.7566666666667,45.4033333333333,1671,NA,NA,2977,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",289,"HBH",181,2.98611111110949,2021,"DC",5.81269983954336
10668,"H52931","Set longlines","3b","TOP",2021-01-31 19:40:00,-44.81,45.4833333333333,1669,2021-01-31 20:05:00,-44.8316666666667,45.5116666666667,1662,NA,NA,2933,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",258,"HBH",181,5.45833333333576,2021,"DC",NA
10668,"H52932","Set longlines","3b","TOP",2021-01-31 21:11:00,-44.875,45.5716666666667,1665,2021-01-31 21:34:00,-44.8983333333333,45.6033333333333,1660,NA,NA,2907,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",329,"HBH",181,5.16388888889196,2021,"DC",NA
10668,"H52933","Set longlines","3b","TOP",2021-01-31 22:15:00,-44.9416666666667,45.6616666666667,1654,2021-01-31 22:37:00,-44.965,45.6933333333333,1650,NA,NA,2930,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",483,"HBH",181,4.84930555555184,2021,"DC",NA
10668,"H52934","Set longlines","3b","TOP",2021-02-01 08:25:00,-44.7883333333333,45.7916666666667,1637,2021-02-01 08:47:00,-44.77,45.7633333333333,1639,NA,NA,2979,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",534,"HBH",181,4.1965277777781,2021,"DC",NA
10668,"H52936","Set longlines","3b","TOP",2021-02-02 08:35:00,-44.5783333333333,45.505,1871,2021-02-02 08:55:00,-44.6,45.5366666666667,1869,NA,NA,2944,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",97,"HBH",181,4.19444444443798,2021,"DC",12.8894096332904
10668,"H52937","Set longlines","3b","TOP",2021-02-02 09:25:00,-44.6433333333333,45.5866666666667,1699,2021-02-02 09:45:00,-44.665,45.6183333333333,1697,NA,NA,2969,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",74,"HBH",181,4.32986111110949,2021,"DC",NA
10668,"H52938","Set longlines","3b","TOP",2021-02-04 05:20:00,-44.7066666666667,45.6733333333333,1660,2021-02-04 05:45:00,-44.7283333333333,45.705,1651,NA,NA,2990,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",114,"HBH",181,2.65972222221899,2021,"DC",16.4505743526986
10668,"H52939","Set longlines","3b","TOP",2021-02-04 16:10:00,-44.8183333333333,43.7616666666667,1540,2021-02-04 16:35:00,-44.84,43.7966666666667,1451,NA,NA,2970,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",360,"HBH",181,4.32986111111677,2021,"DC",NA
10668,"H52940","Set longlines","3b","TOP",2021-02-04 17:10:00,-44.8783333333333,43.8483333333333,1289,2021-02-04 17:35:00,-44.9,43.8816666666667,1217,NA,NA,2923,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",220,"HBH",181,3.97569444444525,2021,"DC",NA
10668,"H52941","Set longlines","3b","TOP",2021-02-04 18:20:00,-44.88,43.9783333333333,1219,2021-02-04 18:40:00,-44.8583333333333,43.95,1274,NA,NA,2966,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",299,"HBH",181,3.72916666666424,2021,"DC",4.30021270288944
10668,"H52942","Set longlines","3b","TOP",2021-02-04 19:15:00,-44.8166666666667,43.88,1430,2021-02-04 19:35:00,-44.7966666666667,43.8516666666667,1494,NA,NA,2901,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",171,"HBH",181,3.43402777778101,2021,"DC",4.51367119967314
10668,"H52943","Set longlines","3b","TOP",2021-02-04 20:20:00,-44.755,43.9083333333333,1439,2021-02-04 20:45:00,-44.775,43.935,1427,NA,NA,2903,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",173,"HBH",181,3.12847222221899,2021,"DC",NA
10668,"H52944","Set longlines","3b","TOP",2021-02-04 21:50:00,-44.82,44.005,1320,2021-02-04 22:15:00,-44.845,44.0383333333333,1290,NA,NA,2970,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",279,"HBH",181,2.73958333332848,2021,"DC",NA
10668,"H52945","Set longlines","3b","TOP",2021-02-07 06:20:00,-44.7233333333333,44.4983333333333,1220,2021-02-07 06:45:00,-44.7033333333333,44.47,1240,NA,NA,2930,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",209,"HBH",181,2.70833333333576,2021,"DC",NA
10668,"H52946","Set longlines","3b","TOP",2021-02-07 06:55:00,-44.64,44.3833333333333,1330,2021-02-07 07:20:00,-44.6183333333333,44.3533333333333,1386,NA,NA,2970,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",182,"HBH",181,2.92361111110949,2021,"DC",4.99321783598581
10668,"H52947","Set longlines","3b","TOP",2021-02-07 07:55:00,-44.575,44.2916666666667,1486,2021-02-07 08:20:00,-44.5533333333333,44.255,1560,NA,NA,2945,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",137,"HBH",181,3.11111111111677,2021,"DC",NA
10668,"H52948","Set longlines","3b","TOP",2021-02-07 09:00:00,-44.5666666666667,44.135,1566,2021-02-07 09:20:00,-44.5866666666667,44.1716666666667,1508,NA,NA,2909,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",148,"HBH",181,4.04861111110949,2021,"DC",NA
10668,"H52949","Set longlines","3b","TOP",2021-02-07 10:05:00,-44.6433333333333,44.2466666666667,1370,2021-02-07 10:25:00,-44.6666666666667,44.2833333333333,1340,NA,NA,2990,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",51,"HBH",181,3.79166666666424,2021,"DC",NA
10668,"H52950","Set longlines","3b","TOP",2021-02-07 10:55:00,-44.7266666666667,44.3666666666667,1254,2021-02-07 11:20:00,-44.7483333333333,44.3983333333333,1203,NA,NA,2991,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",82,"HBH",181,3.54861111111677,2021,"DC",NA
10668,"H52951","Set longlines","3b","TOP",2021-02-09 07:20:00,-44.8516666666667,43.5666666666667,1830,2021-02-09 07:45:00,-44.875,43.6016666666667,1760,NA,NA,2930,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",42,"HBH",181,2.90625,2021,"DC",NA
10668,"H52952","Set longlines","3b","TOP",2021-02-09 08:15:00,-44.9116666666667,43.6583333333333,1471,2021-02-09 08:40:00,-44.9333333333333,43.69,1395,NA,NA,2939,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",65,"HBH",181,2.70138888889051,2021,"DC",NA
10668,"H52953","Set longlines","3b","TOP",2021-02-09 09:15:00,-44.97,43.75,1319,2021-02-09 09:35:00,-44.9916666666667,43.7833333333333,1207,NA,NA,2966,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",90,"HBH",181,2.48263888889051,2021,"DC",5.70345130101556
10668,"H52954","Set longlines","3b","TOP",2021-02-09 10:20:00,-44.9716666666667,43.8833333333333,1169,2021-02-09 10:40:00,-44.95,43.85,1187,NA,NA,2909,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,"HBH",181,3.61111111110949,2021,"DC",NA
10668,"H52955","Set longlines","3b","TOP",2021-02-09 10:55:00,-44.9116666666667,43.7833333333333,1331,2021-02-09 11:20:00,-44.8883333333333,43.75,1360,NA,NA,2987,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",152,"HBH",181,3.75694444444525,2021,"DC",NA
10668,"H52956","Set longlines","3b","TOP",2021-02-09 11:50:00,-44.8466666666667,43.695,1645,2021-02-09 12:15:00,-44.8233333333333,43.66,1700,NA,NA,2971,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",83,"HBH",181,3.93402777778101,2021,"DC",NA
10668,"H52957","Set longlines","3b","TOP",2021-02-10 17:40:00,-44.7166666666667,43.9616666666667,1320,2021-02-10 18:00:00,-44.7383333333333,43.995,1430,NA,NA,2977,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",38,"HBH",181,3.93055555555475,2021,"DC",NA
10668,"H52958","Set longlines","3b","TOP",2021-02-10 18:30:00,-44.7833333333333,44.0616666666667,1329,2021-02-10 18:55:00,-44.805,44.095,1307,NA,NA,2990,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",84,"HBH",181,3.67361111110949,2021,"DC",NA
10668,"H52959","Set longlines","3b","TOP",2021-02-10 19:35:00,-44.85,44.165,1275,2021-02-10 20:00:00,-44.8716666666667,44.1983333333333,1262,NA,NA,2917,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",34,"HBH",181,3.44791666666424,2021,"DC",NA
10668,"H52960","Set longlines","3b","TOP",2021-02-10 20:40:00,-44.9366666666667,44.2366666666667,1184,2021-02-10 21:00:00,-44.965,44.2666666666667,1030,NA,NA,2997,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",199,"HBH",181,3.22222222221899,2021,"DC",11.0907738891637
10668,"H52961","Set longlines","3b","TOP",2021-02-12 14:40:00,-44.8116666666667,42.765,1702,2021-02-12 15:00:00,-44.8116666666667,42.7166666666667,1670,NA,NA,2940,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",935,"HBH",181,4.59722222221899,2021,"DC",41.8034010010236
10668,"H52962","Set longlines","3b","TOP",2021-02-12 15:25:00,-44.8116666666667,42.6466666666667,1668,2021-02-12 15:50:00,-44.8116666666667,42.6033333333333,1660,NA,NA,2966,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",665,"HBH",181,4.34722222222626,2021,"DC",NA
10668,"H52963","Set longlines","3b","TOP",2021-02-12 16:05:00,-44.8116666666667,42.52,1664,2021-02-12 16:25:00,-44.8116666666667,42.4733333333333,1662,NA,NA,2940,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",616,"HBH",181,4.01041666666424,2021,"DC",37.1645758948572
10668,"H52964","Set longlines","3b","TOP",2021-02-12 17:05:00,-44.8716666666667,42.4716666666667,1636,2021-02-12 17:30:00,-44.8716666666667,42.515,1646,NA,NA,2975,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",564,"HBH",181,3.76041666667152,2021,"DC",NA
10668,"H52965","Set longlines","3b","TOP",2021-02-12 18:05:00,-44.8716666666667,42.595,1611,2021-02-12 18:30:00,-44.8716666666667,42.6416666666667,1520,NA,NA,2991,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",437,"HBH",181,3.49305555555475,2021,"DC",9.50575216835927
10668,"H52966","Set longlines","3b","TOP",2021-02-12 19:00:00,-44.87,42.7216666666667,1570,2021-02-12 19:20:00,-44.87,42.7666666666667,1652,NA,NA,2922,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",317,"HBH",181,3.25694444444525,2021,"DC",NA
10668,"H52967","Set longlines","3b","TOP",2021-02-15 01:00:00,-44.755,42.5016666666667,1729,2021-02-15 01:25:00,-44.755,42.4566666666667,1731,NA,NA,2993,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",144,"HBH",181,4.21180555555475,2021,"DC",6.96723350017061
10668,"H52968","Set longlines","3b","TOP",2021-02-15 02:05:00,-44.755,42.3733333333333,1765,2021-02-15 02:30:00,-44.755,42.3333333333333,1772,NA,NA,2912,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",118,"HBH",181,4.39583333333576,2021,"DC",NA
10668,"H52969","Set longlines","3b","TOP",2021-02-15 07:00:00,-44.54,41.975,1806,2021-02-15 07:25:00,-44.5683333333333,41.9583333333333,1794,NA,NA,2940,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1068,"HBH",181,2.74305555555475,2021,"DC",21.1679118520295
10668,"H52970","Set longlines","3b","TOP",2021-02-15 08:05:00,-44.6216666666667,41.9216666666667,1850,2021-02-15 08:30:00,-44.6483333333333,41.905,1780,NA,NA,2930,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1254,"HBH",181,2.93055555555475,2021,"DC",35.7026316756575
10668,"H52971","Set longlines","3b","TOP",2021-02-15 09:20:00,-44.595,41.85,1758,2021-02-15 09:50:00,-44.5683333333333,41.8683333333333,1720,NA,NA,2940,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",582,"HBH",181,2.23611111111677,2021,"DC",22.1500538158983
10668,"H52972","Set longlines","3b","TOP",2021-02-15 10:30:00,-44.515,41.8983333333333,1670,2021-02-15 11:00:00,-44.4866666666667,41.9166666666667,1653,NA,NA,2970,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",801,"HBH",181,2.375,2021,"DC",34.836167500853
10668,"H53164","Set longlines","3b","TOP",2021-11-12 23:40:00,-44.2083333333333,44.8183333333333,1485,2021-11-12 23:55:00,-44.2066666666667,44.76,1461,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",564,"HBH",181,1.72569444443798,2021,"DC",NA
10668,"H53165","Set longlines","3b","TOP",2021-11-13 00:45:00,-44.2083333333333,44.6816666666667,1506,2021-11-13 01:05:00,-44.2066666666667,44.6333333333333,1485,NA,NA,2885,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",838,"HBH",181,1.46527777777374,2021,"DC",NA
10668,"H53166","Set longlines","3b","TOP",2021-11-13 01:35:00,-44.2666666666667,44.6433333333333,1371,2021-11-13 02:00:00,-44.2666666666667,44.6983333333333,1277,NA,NA,2989,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",281,"HBH",181,1.93055555555475,2021,"DC",NA
10668,"H53167","Set longlines","3b","TOP",2021-11-13 02:45:00,-44.2666666666667,44.78,1301,2021-11-13 03:10:00,-44.2666666666667,44.8333333333333,1306,NA,NA,2793,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",441,"HBH",181,2.28125,2021,"DC",NA
10668,"H53168","Set longlines","3b","TOP",2021-11-13 07:10:00,-44.66,45.385,1692,2021-11-13 07:43:00,-44.6783333333333,45.4266666666667,1684,NA,NA,2898,FALSE,"TOP","Dissostichus eleginoides","Patagonian toothfish",412,"HBH",181,3.01527777777665,2021,"DC",NA
10668,"H53169","Set longlines","3b","TOP",2021-11-13 08:10:00,-44.7083333333333,45.495,1668,2021-11-13 08:30:00,-44.725,45.5383333333333,1658,NA,NA,2877,FALSE,"TOP","Dissostichus eleginoides","Patagonian toothfish",433,"HBH",181,2.71180555555475,2021,"DC",NA
